target,target_role,fold,evaluation_scope,backbone,ranking_method,n_records,positive_records,auroc,auprc
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,uncertainty_rank_fusion,1326,100,0.7549592169657422,0.18753164346649473
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,ophagent_combined,1326,100,0.8421125611745515,0.3033618825690783
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,severe_prob_mass_only,1326,100,0.7539641109298533,0.13999890471337606
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,gated_severe_prob_mass_only,1326,100,0.8645024469820555,0.3608979333557896
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,expected_grade_only,1326,100,0.7822022838499184,0.14597370198620305
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,expected_gap_only,1326,100,0.7475367047308319,0.15775479909104956
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,top2_more_severe_only,1326,100,0.8223858075040783,0.25830150856164275
vision_threatening_dr_miss,primary,5,pooled_analysis_only,ALL,learned_logistic,1326,100,0.8958809135399675,0.34920869452598846
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,confidence_only,221,16,0.8001524390243903,0.24287638409893159
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,margin_only,221,16,0.792530487804878,0.20409396772881114
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,entropy_only,221,16,0.8083841463414634,0.23833562271062272
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,uncertainty_rank_fusion,221,16,0.8045731707317073,0.2898037839701413
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,ophagent_combined,221,16,0.8576219512195122,0.3847126403168334
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,severe_prob_mass_only,221,16,0.7934451219512195,0.156086749804208
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,gated_severe_prob_mass_only,221,16,0.8949695121951219,0.3645438870038371
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,expected_grade_only,221,16,0.796798780487805,0.16136941476809036
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,expected_gap_only,221,16,0.884908536585366,0.3823054777665556
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,top2_more_severe_only,221,16,0.8416158536585365,0.25155357748319934
vision_threatening_dr_miss,primary,5,per_backbone,convnext_tiny,learned_logistic,221,16,0.9138719512195121,0.40233749698698273
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,confidence_only,221,17,0.8752883506343715,0.30323234332287313
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,margin_only,221,17,0.8672145328719723,0.29863749669061673
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,entropy_only,221,17,0.8527970011534025,0.24359591523452387
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,uncertainty_rank_fusion,221,17,0.8712514417531719,0.31773346186291923
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,ophagent_combined,221,17,0.9143598615916955,0.45654045094499335
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,severe_prob_mass_only,221,17,0.8213667820069204,0.1846053710490714
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,gated_severe_prob_mass_only,221,17,0.9237312572087658,0.4586734493217839
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,expected_grade_only,221,17,0.8121395617070358,0.17653388171144777
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,expected_gap_only,221,17,0.8934544405997693,0.32321162186175356
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,top2_more_severe_only,221,17,0.9038350634371396,0.34264175129599
vision_threatening_dr_miss,primary,5,per_backbone,retfound_official_like,learned_logistic,221,17,0.9162341407151096,0.39132314670335133
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,confidence_only,221,14,0.7265355417529331,0.1290244353919083
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,margin_only,221,14,0.7320565907522429,0.13626770359677562
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,entropy_only,221,14,0.724120082815735,0.11325050637932495
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,uncertainty_rank_fusion,221,14,0.72688060731539,0.12137282172382552
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,ophagent_combined,221,14,0.7864044168391995,0.26962131370777087
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,severe_prob_mass_only,221,14,0.793823326432022,0.14220532468791344
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,gated_severe_prob_mass_only,221,14,0.9049344375431332,0.47332853931792773
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,expected_grade_only,221,14,0.8027950310559007,0.14833773855737598
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,expected_gap_only,221,14,0.8234989648033125,0.22728556365622432
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,top2_more_severe_only,221,14,0.7748447204968943,0.22050438288653287
vision_threatening_dr_miss,primary,5,per_backbone,swin_tiny,learned_logistic,221,14,0.9025189786059352,0.4165356597020443
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,confidence_only,221,16,0.7846036585365854,0.21052727302218163
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,margin_only,221,16,0.7815548780487804,0.18651726677706543
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,entropy_only,221,16,0.7885670731707317,0.19040878951430412
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,221,16,0.7849085365853659,0.23233733255452205
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,ophagent_combined,221,16,0.8094512195121951,0.2981585378424423
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,severe_prob_mass_only,221,16,0.7900914634146342,0.15469101108328728
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,221,16,0.9114329268292684,0.42126428541908234
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,expected_grade_only,221,16,0.7745426829268294,0.14548202719446357
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,expected_gap_only,221,16,0.8303353658536586,0.33896541000281377
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,top2_more_severe_only,221,16,0.7780487804878049,0.2396010616089738
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_imagenet,learned_logistic,221,16,0.891920731707317,0.3906751408831447
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,confidence_only,221,19,0.7742313705054716,0.19860939122059268
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,margin_only,221,19,0.794293903074518,0.2061550898004305
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,entropy_only,221,19,0.7312402292860865,0.18543786429279197
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,uncertainty_rank_fusion,221,19,0.7686294945284002,0.18513994619676036
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,ophagent_combined,221,19,0.8514851485148515,0.31484594432570345
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,severe_prob_mass_only,221,19,0.8068004168837936,0.18604567544571585
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,221,19,0.9180562793121417,0.41282817626122137
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,expected_grade_only,221,19,0.7828295987493487,0.17170688235996906
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,expected_gap_only,221,19,0.7400990099009901,0.2140471581627194
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,top2_more_severe_only,221,19,0.8608650338718082,0.4195420030611977
vision_threatening_dr_miss,primary,5,per_backbone,vit_b_official_like,learned_logistic,221,19,0.8896560708702449,0.38799582997417303
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,confidence_only,221,18,0.7453475643130816,0.17268194208811682
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,margin_only,221,18,0.7740831964969896,0.20885903437184697
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,entropy_only,221,18,0.6799397920087575,0.14212594273712692
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,uncertainty_rank_fusion,221,18,0.7361795292829776,0.16728635319044477
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,ophagent_combined,221,18,0.8426382047071702,0.3269049023748572
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,severe_prob_mass_only,221,18,0.769430760810071,0.1589214999980126
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,221,18,0.8873836891078271,0.381964603643455
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,expected_grade_only,221,18,0.7582101806239736,0.15181816117534702
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,expected_gap_only,221,18,0.44348659003831414,0.07290160441855888
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,top2_more_severe_only,221,18,0.8630268199233716,0.3234613849548283
vision_threatening_dr_miss,primary,5,per_backbone,vit_l_official_like,learned_logistic,221,18,0.8709633278598796,0.3092918241124048
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,confidence_only,1344,84,0.7796674225245653,0.19189752993052955
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,margin_only,1344,84,0.7806972789115647,0.17134204091373526
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,entropy_only,1344,84,0.7657501889644748,0.16824425956615752
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,uncertainty_rank_fusion,1344,84,0.7797949735449734,0.1922658364857438
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,ophagent_combined,1344,84,0.8701436130007559,0.3053816182981591
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,severe_prob_mass_only,1344,84,0.7469198790627363,0.11754691758433021
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,gated_severe_prob_mass_only,1344,84,0.8605253212396069,0.3162935362509894
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,expected_grade_only,1344,84,0.7732615268329555,0.1232521542671946
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,expected_gap_only,1344,84,0.7499433106575965,0.17070484373274183
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,top2_more_severe_only,1344,84,0.8023715041572184,0.21515883875606115
dangerous_undergrading,secondary,1,pooled_analysis_only,ALL,learned_logistic,1344,84,0.879865835222978,0.31606066051619874
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,confidence_only,224,13,0.8359460444768503,0.19520156848866696
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,margin_only,224,13,0.8089682829019322,0.16995097762639463
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,entropy_only,224,13,0.8654757564710172,0.2230595965081581
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,uncertainty_rank_fusion,224,13,0.8437841779074007,0.19925396823596048
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,ophagent_combined,224,13,0.8855267954794022,0.39847055240392304
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,severe_prob_mass_only,224,13,0.7728764126868392,0.12224716812178509
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,gated_severe_prob_mass_only,224,13,0.8804228946409042,0.3179285804500961
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,expected_grade_only,224,13,0.7619394823186293,0.11617801302606473
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,expected_gap_only,224,13,0.8137076193948233,0.28924174804404085
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,top2_more_severe_only,224,13,0.7078016769959898,0.18278408814994912
dangerous_undergrading,secondary,1,per_backbone,convnext_tiny,learned_logistic,224,13,0.8658403208166241,0.2515161017335439
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,confidence_only,224,14,0.8659863945578231,0.30843493853473375
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,margin_only,224,14,0.863265306122449,0.32480891856908656
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,entropy_only,224,14,0.8948979591836734,0.30340655400952893
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,uncertainty_rank_fusion,224,14,0.8790816326530612,0.4257269338053149
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,ophagent_combined,224,14,0.9166666666666667,0.4702107294380178
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,severe_prob_mass_only,224,14,0.751360544217687,0.11686283125852648
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,gated_severe_prob_mass_only,224,14,0.8700680272108843,0.24033510573299133
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,expected_grade_only,224,14,0.7333333333333333,0.11104923083719911
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,expected_gap_only,224,14,0.8261904761904761,0.29108438556376987
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,top2_more_severe_only,224,14,0.8479591836734695,0.253818816304995
dangerous_undergrading,secondary,1,per_backbone,retfound_official_like,learned_logistic,224,14,0.8700680272108843,0.22685559298039992
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,confidence_only,224,12,0.767688679245283,0.18613195972742314
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,margin_only,224,12,0.7696540880503144,0.11687029953645937
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,entropy_only,224,12,0.7806603773584906,0.19585963858510358
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,uncertainty_rank_fusion,224,12,0.7722091194968553,0.18870242153795966
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,ophagent_combined,224,12,0.8101415094339622,0.2401150062275204
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,severe_prob_mass_only,224,12,0.7971698113207547,0.12408613693368528
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,gated_severe_prob_mass_only,224,12,0.9099842767295597,0.35432119259980727
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,expected_grade_only,224,12,0.7885220125786163,0.1207671965302361
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,expected_gap_only,224,12,0.77437106918239,0.2695896399997977
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,top2_more_severe_only,224,12,0.7586477987421383,0.15942453406533866
dangerous_undergrading,secondary,1,per_backbone,swin_tiny,learned_logistic,224,12,0.8852201257861636,0.293390144455709
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,confidence_only,224,11,0.7422108408023901,0.1296232970353205
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,margin_only,224,11,0.7426376440460947,0.12861252621543656
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,entropy_only,224,11,0.7541613316261203,0.13221368449002982
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,224,11,0.7469056764831412,0.16315452530587474
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,ophagent_combined,224,11,0.8049509176269739,0.2979541390519947
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,severe_prob_mass_only,224,11,0.7247119078104993,0.09436372680088083
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,224,11,0.8608621425522834,0.3049256504002577
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,expected_grade_only,224,11,0.7191634656423389,0.09287035490617429
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,expected_gap_only,224,11,0.7511737089201879,0.24852420474890113
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,top2_more_severe_only,224,11,0.727699530516432,0.1824589054960956
dangerous_undergrading,secondary,1,per_backbone,vit_b_imagenet,learned_logistic,224,11,0.8540332906530089,0.3597103616774555
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,confidence_only,224,21,0.8135116115411682,0.28403379017945857
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,margin_only,224,21,0.8088200797560403,0.25667523183238783
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,entropy_only,224,21,0.7872390335444523,0.24661790435454417
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,uncertainty_rank_fusion,224,21,0.8058878723903354,0.25489789867569157
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,ophagent_combined,224,21,0.8782547501759324,0.4044113273056904
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,severe_prob_mass_only,224,21,0.8339197748064744,0.2330218393896808
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,224,21,0.9202439596528267,0.5412026705982307
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,expected_grade_only,224,21,0.8282899366643208,0.23712579662149916
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,expected_gap_only,224,21,0.824771287825475,0.37180705955402893
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,top2_more_severe_only,224,21,0.8937368050668543,0.43705364617032816
dangerous_undergrading,secondary,1,per_backbone,vit_b_official_like,learned_logistic,224,21,0.8949096880131364,0.4690010104127085
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,confidence_only,224,13,0.8421436383521691,0.17902228973781342
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,margin_only,224,13,0.8654757564710172,0.24915849679226917
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,entropy_only,224,13,0.7743346700692673,0.1258958195323541
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,uncertainty_rank_fusion,224,13,0.8315712723295662,0.16390603619272615
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,ophagent_combined,224,13,0.9110462996718921,0.29497967419796095
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,severe_prob_mass_only,224,13,0.8530805687203792,0.16924166271482805
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,224,13,0.9693765949690121,0.6106020930506058
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,expected_grade_only,224,13,0.8439664600802042,0.16315255350689953
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,expected_gap_only,224,13,0.6223113379511485,0.08848452116212345
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,top2_more_severe_only,224,13,0.9332847247539191,0.5441431636240384
dangerous_undergrading,secondary,1,per_backbone,vit_l_official_like,learned_logistic,224,13,0.9274516952242071,0.4698650486830164
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,confidence_only,1314,98,0.7551523899033297,0.18614755829909063
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,margin_only,1314,98,0.7569481740064447,0.1629661884963285
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,entropy_only,1314,98,0.7399721401718583,0.16428092954682266
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,uncertainty_rank_fusion,1314,98,0.7531384264232008,0.17264488234995162
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,ophagent_combined,1314,98,0.8370367883995703,0.31141010743706404
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,severe_prob_mass_only,1314,98,0.7478517722878625,0.14079160763752288
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,gated_severe_prob_mass_only,1314,98,0.8450255102040816,0.35764327250212596
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_grade_only,1314,98,0.798578477443609,0.1561084646732318
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,expected_gap_only,1314,98,0.6848231068743287,0.14501491504616093
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,top2_more_severe_only,1314,98,0.7021431928034372,0.19481548759665757
dangerous_undergrading,secondary,2,pooled_analysis_only,ALL,learned_logistic,1314,98,0.87046858216971,0.30030896944256313
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,confidence_only,219,17,0.8340128130460105,0.32284095170208715
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,margin_only,219,17,0.8313919627256844,0.2427772067296684
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,entropy_only,219,17,0.820326150262085,0.294225399541378
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,uncertainty_rank_fusion,219,17,0.8318287711124054,0.29751832820472496
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,ophagent_combined,219,17,0.8724519510774607,0.4389496983628436
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,severe_prob_mass_only,219,17,0.8066394874781596,0.18458441322547914
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,gated_severe_prob_mass_only,219,17,0.8846825859056494,0.4183197238948201
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_grade_only,219,17,0.8043098427489808,0.1830431063543967
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,expected_gap_only,219,17,0.7644146767617936,0.2832255068869504
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,top2_more_severe_only,219,17,0.727140361094933,0.2794995502113339
dangerous_undergrading,secondary,2,per_backbone,convnext_tiny,learned_logistic,219,17,0.88351776354106,0.35682549666550695
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,confidence_only,219,16,0.8460591133004927,0.2870150152245837
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,margin_only,219,16,0.8318965517241381,0.1979274627809308
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,entropy_only,219,16,0.8365147783251232,0.29456842656173443
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,uncertainty_rank_fusion,219,16,0.8420566502463054,0.2729111317443032
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,ophagent_combined,219,16,0.8888546798029557,0.4419566161637161
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,severe_prob_mass_only,219,16,0.8112684729064039,0.1694416930885445
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,gated_severe_prob_mass_only,219,16,0.919027093596059,0.3820356863531205
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,expected_grade_only,219,16,0.8100369458128078,0.16807871007070013
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,expected_gap_only,219,16,0.7850985221674877,0.24626521588856598
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,top2_more_severe_only,219,16,0.7409174876847291,0.19976697989068087
dangerous_undergrading,secondary,2,per_backbone,retfound_official_like,learned_logistic,219,16,0.8774630541871922,0.31578840719730605
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,confidence_only,219,17,0.7620850320326151,0.20560945221704935
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,margin_only,219,17,0.7577169481654049,0.15896949868353993
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,entropy_only,219,17,0.7766453115899825,0.18095264562160956
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,uncertainty_rank_fusion,219,17,0.7654338963308096,0.20826605450483016
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,ophagent_combined,219,17,0.7967384973791497,0.2961321078068075
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,severe_prob_mass_only,219,17,0.8424577751892837,0.20961961685956088
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,gated_severe_prob_mass_only,219,17,0.9161327897495632,0.4814832195590523
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,expected_grade_only,219,17,0.8549796156086197,0.22192157114645963
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,expected_gap_only,219,17,0.7230634828188701,0.2939187731276275
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,top2_more_severe_only,219,17,0.6977285963890506,0.20638129918559525
dangerous_undergrading,secondary,2,per_backbone,swin_tiny,learned_logistic,219,17,0.889341875364007,0.4343737678292644
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,confidence_only,219,14,0.7689895470383274,0.20789119368012962
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,margin_only,219,14,0.7682926829268293,0.20350782207513646
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,entropy_only,219,14,0.7836236933797909,0.2343707692508424
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,uncertainty_rank_fusion,219,14,0.7714285714285714,0.21075736177284973
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,ophagent_combined,219,14,0.7954703832752613,0.3150392337765084
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,severe_prob_mass_only,219,14,0.7742160278745644,0.13296828036421318
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,gated_severe_prob_mass_only,219,14,0.8815331010452963,0.3471062300373752
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,expected_grade_only,219,14,0.7557491289198606,0.12083781681098191
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,expected_gap_only,219,14,0.6313588850174217,0.2725514350049267
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,top2_more_severe_only,219,14,0.5599303135888501,0.12612698293226668
dangerous_undergrading,secondary,2,per_backbone,vit_b_imagenet,learned_logistic,219,14,0.8550522648083624,0.25089636210948063
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,confidence_only,219,20,0.7776381909547738,0.17900649739705132
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,margin_only,219,20,0.7751256281407035,0.17948288192071976
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,entropy_only,219,20,0.7678391959798996,0.1716775800872592
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,uncertainty_rank_fusion,219,20,0.7708542713567839,0.1749386281880152
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,ophagent_combined,219,20,0.8505025125628142,0.2890544653481971
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,severe_prob_mass_only,219,20,0.8236180904522612,0.22520496776761437
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,219,20,0.9125628140703518,0.5892728457999848
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,expected_grade_only,219,20,0.8391959798994976,0.23883852583526152
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,expected_gap_only,219,20,0.7165829145728643,0.2258127282858893
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,top2_more_severe_only,219,20,0.7798994974874371,0.3001007222894475
dangerous_undergrading,secondary,2,per_backbone,vit_b_official_like,learned_logistic,219,20,0.879145728643216,0.4030259901337639
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,confidence_only,219,14,0.748432055749129,0.2253693666107185
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,margin_only,219,14,0.7560975609756098,0.16566019622835426
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,entropy_only,219,14,0.7195121951219512,0.18517498099819193
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,uncertainty_rank_fusion,219,14,0.745993031358885,0.16646574521351104
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,ophagent_combined,219,14,0.805574912891986,0.30002731045563663
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,severe_prob_mass_only,219,14,0.7463414634146341,0.12197810187031066
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,219,14,0.8693379790940766,0.4152131325519459
dangerous_undergrading,secondary,2,per_backbone,vit_l_official_like,expected_grade_only,219,14,0.7425087108013937,0.1211652109746356
