target,target_role,evaluation_scope,backbone,ranking_method,review_budget,n_folds,mean_recall,std_recall,mean_precision,std_precision,mean_lift,std_lift,mean_captured,mean_total,mean_residual,total_captured,total_dangerous,total_residual
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.15,5,0.6730769230769231,0.048396374585068895,0.2213903743315508,0.058095204832802234,4.435522647287353,0.350185272493331,7.4,11.0,3.6,37,55,18
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.15,5,0.6076923076923076,0.1308540448938769,0.19714795008912656,0.060288699325598646,4.00153686183098,0.8517504029170185,6.6,11.0,4.4,33,55,22
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.15,5,0.5576923076923077,0.12371960939499221,0.18502673796791444,0.06614187623955961,3.6702237305178484,0.7898572324861217,6.2,11.0,4.8,31,55,24
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.15,5,0.5410256410256411,0.15023814100888863,0.17896613190730837,0.07117691923291457,3.560122720416838,0.9680312150570405,6.0,11.0,5.0,30,55,25
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.15,5,0.4935897435897436,0.13748468326620011,0.16131907308377896,0.06087415799119139,3.249979432332373,0.8960941921475983,5.4,11.0,5.6,27,55,28
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.15,5,0.3782051282051282,0.12940146947555353,0.12531194295900178,0.056141243734850875,2.488215869098222,0.834538118829905,4.2,11.0,6.8,21,55,34
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.15,5,0.36153846153846153,0.14143297815919603,0.11336898395721925,0.04286607652130455,2.3788724347547876,0.922030301791311,3.8,11.0,7.2,19,55,36
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.15,5,0.34487179487179487,0.09315847243376897,0.11336898395721925,0.04286607652130455,2.2687714246537776,0.5944059571885999,3.8,11.0,7.2,19,55,36
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.15,5,0.3435897435897436,0.10460705723518685,0.11942959001782531,0.05124195890461206,2.26134306869601,0.6814013543752847,4.0,11.0,7.0,20,55,35
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.15,5,0.3435897435897436,0.1575802186579729,0.11907308377896612,0.06518619334547017,2.2578077151606566,1.016106404128276,4.0,11.0,7.0,20,55,35
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.15,5,0.3435897435897436,0.1575802186579729,0.11907308377896612,0.06518619334547017,2.2578077151606566,1.016106404128276,4.0,11.0,7.0,20,55,35
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.2,5,0.7705128205128206,0.06910006655493267,0.19343434343434343,0.057959909304827355,3.8180328930328926,0.3437376488263652,8.6,11.0,2.4,43,55,12
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.2,5,0.7051282051282051,0.12520528836297828,0.17525252525252527,0.05660847946150991,3.491827246827247,0.6013850839456486,7.8,11.0,3.2,39,55,16
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.2,5,0.6871794871794872,0.1264625158528995,0.1707070707070707,0.056961099716653266,3.4036389536389535,0.6153469155757583,7.6,11.0,3.4,38,55,17
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.2,5,0.6564102564102564,0.10460705723518682,0.16191919191919193,0.047995212834777666,3.252641802641803,0.5190938393072898,7.2,11.0,3.8,36,55,19
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.2,5,0.6243589743589744,0.1563366787848099,0.1528282828282828,0.052519910373245236,3.0923452473452473,0.7647535482405726,6.8,11.0,4.2,34,55,21
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.2,5,0.5243589743589744,0.16021794410145607,0.13474747474747475,0.058528577012511414,2.5968570318570317,0.7850178571750757,6.0,11.0,5.0,30,55,25
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.2,5,0.5102564102564102,0.20344865291302272,0.12585858585858584,0.0622477564687214,2.5277117327117327,1.0044020088619172,5.6,11.0,5.4,28,55,27
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.2,5,0.5076923076923077,0.17761153675413566,0.1302020202020202,0.0613905457064232,2.5142812742812746,0.871933582839298,5.8,11.0,5.2,29,55,26
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.2,5,0.49102564102564106,0.12607199763014895,0.12575757575757576,0.0507494088610392,2.4316718466718465,0.6151984777318469,5.6,11.0,5.4,28,55,27
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.2,5,0.47435897435897434,0.13003501778910764,0.12121212121212122,0.05057949059540764,2.3483385133385135,0.6316299211424667,5.4,11.0,5.6,27,55,28
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.2,5,0.46025641025641023,0.13030334304894267,0.11232323232323234,0.04091002617711287,2.2784356384356386,0.6325834582697607,5.0,11.0,6.0,25,55,30
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.25,5,0.8038461538461539,0.0928491951717944,0.1622727272727273,0.050533917744796736,3.191906843156843,0.36470195181409804,9.0,11.0,2.0,45,55,10
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.25,5,0.7858974358974359,0.1133727742022264,0.15857142857142856,0.05231636881136096,3.119837246087246,0.4407119655286051,8.8,11.0,2.2,44,55,11
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.25,5,0.7384615384615384,0.10527272742757,0.14779220779220778,0.04589041942909923,2.931249167499167,0.40514652320834227,8.2,11.0,2.8,41,55,14
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.25,5,0.735897435897436,0.11171147795270363,0.14772727272727273,0.0490399481245583,2.922548285048285,0.4446685029287248,8.2,11.0,2.8,41,55,14
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.25,5,0.7205128205128205,0.07713645618713504,0.14415584415584415,0.04322695619571619,2.860678488178488,0.29879520664055853,8.0,11.0,3.0,40,55,15
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.25,5,0.6564102564102564,0.15758021865797284,0.12616883116883118,0.03290260445100512,2.6063166000666,0.6224803188127515,7.0,11.0,4.0,35,55,20
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.25,5,0.6564102564102564,0.15758021865797284,0.12616883116883118,0.03290260445100512,2.6063166000666,0.6224803188127515,7.0,11.0,4.0,35,55,20
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.25,5,0.6410256410256411,0.1661110066647428,0.1225974025974026,0.03158091364941852,2.5450528638028636,0.6558240374754644,6.8,11.0,4.2,34,55,21
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.25,5,0.6230769230769231,0.09326868005829132,0.12253246753246753,0.03374406115173917,2.4735893273393272,0.36296291965040894,6.8,11.0,4.2,34,55,21
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.25,5,0.6064102564102564,0.1233537218607932,0.1188961038961039,0.0364276454265713,2.407528721278721,0.4845398324154946,6.6,11.0,4.4,33,55,22
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.25,5,0.5243589743589744,0.09115195280950476,0.10448051948051948,0.03388496856453708,2.081097236097236,0.35277183895728836,5.8,11.0,5.2,29,55,26
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.3,5,0.8358974358974359,0.05920384558471186,0.13839891451831748,0.03684206746552322,2.768997089146343,0.18706869872607354,9.2,11.0,1.8,46,55,9
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.3,5,0.8346153846153846,0.1034020259047652,0.13835368611488014,0.04096617413155902,2.764647044497791,0.33773543344993356,9.2,11.0,1.8,46,55,9
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.3,5,0.8038461538461539,0.0928491951717944,0.13541383989145184,0.042230591269034654,2.663246123693885,0.30589966433108323,9.0,11.0,2.0,45,55,10
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.3,5,0.8038461538461539,0.12476144231490119,0.12939846223428314,0.024420406209630936,2.662311403356179,0.4050686762302988,8.6,11.0,2.4,43,55,12
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.3,5,0.7846153846153847,0.09727973315432796,0.13233830845771144,0.04373536332337592,2.6000759605237214,0.3273662070179138,8.8,11.0,2.2,44,55,11
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.3,5,0.7397435897435898,0.07832588407233809,0.12044323835368612,0.025969237895650952,2.4503798026186088,0.2533582984406309,8.0,11.0,3.0,40,55,15
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.3,5,0.7230769230769231,0.08424062308204877,0.11741293532338308,0.024488893877128784,2.3953292975681033,0.27503098954313165,7.8,11.0,3.2,39,55,16
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.3,5,0.7205128205128205,0.07713645618713504,0.12030755314337402,0.03619967942788555,2.3870588781036544,0.2532186439476291,8.0,11.0,3.0,40,55,15
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.3,5,0.7064102564102563,0.1040951430978797,0.11438263229308006,0.02483622141800711,2.3402787925175987,0.34263573090466415,7.6,11.0,3.4,38,55,17
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.3,5,0.6717948717948719,0.06003094753047774,0.11130710085933967,0.030643870506763808,2.225322687262986,0.19234658624918904,7.4,11.0,3.6,37,55,18
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.3,5,0.5897435897435898,0.08455708947610845,0.09624604251469923,0.024493174522593402,1.953485486321307,0.2758963362589185,6.4,11.0,4.6,32,55,23
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.4,5,0.95,0.07453559924999296,0.1172188173873567,0.029704578944217512,2.3584726478265803,0.17837665646448472,10.4,11.0,0.6,52,55,3
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.4,5,0.9166666666666667,0.0833333333333333,0.11269889910339348,0.02788388358807662,2.2757990012484393,0.2019420689604541,10.0,11.0,1.0,50,55,5
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.4,5,0.9,0.06972166887783958,0.11269889910339348,0.03317139645034266,2.2345111224605603,0.16884308378627438,10.0,11.0,1.0,50,55,5
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.4,5,0.9,0.09128709291752765,0.11045170809215751,0.027231294692447804,2.234413233458177,0.22203881745736706,9.8,11.0,1.2,49,55,6
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.4,5,0.8679487179487179,0.09589709310236277,0.10817841334695269,0.031802887696738134,2.1548226866766194,0.2345048067889368,9.6,11.0,1.4,48,55,7
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.4,5,0.8679487179487179,0.09589709310236277,0.10817841334695269,0.031802887696738134,2.1548226866766194,0.2345048067889368,9.6,11.0,1.4,48,55,7
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.4,5,0.8679487179487179,0.09589709310236277,0.10817841334695269,0.031802887696738134,2.1548226866766194,0.2345048067889368,9.6,11.0,1.4,48,55,7
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.4,5,0.8525641025641025,0.09088106973562708,0.10595619112473045,0.029939363192896015,2.116703028556961,0.2228105835019105,9.4,11.0,1.6,47,55,8
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.4,5,0.8205128205128205,0.10601176543936681,0.10375950516399954,0.0331500086911533,2.0375763905258286,0.26448632958795476,9.2,11.0,1.8,46,55,9
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.4,5,0.8192307692307692,0.1241671796184949,0.09918908182953126,0.020877645465651344,2.033552705097649,0.3031407127160627,8.8,11.0,2.2,44,55,11
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.4,5,0.6371794871794872,0.1011115084775916,0.0788361139484735,0.024454846029624142,1.5816009053368603,0.24706315025091632,7.0,11.0,4.0,35,55,20
large_undergrading,primary,per_backbone,vit_b_official_like,gated_severe_prob_mass_only,0.5,5,0.9833333333333332,0.03726779962499654,0.09786343027168716,0.024616684004033978,1.9630791505791507,0.07266862080546198,10.8,11.0,0.2,54,55,1
large_undergrading,primary,per_backbone,vit_b_official_like,learned_logistic,0.5,5,0.9666666666666666,0.045643546458763895,0.09602856788636606,0.02380591424457146,1.929745817245817,0.08808828840195576,10.6,11.0,0.4,53,55,2
large_undergrading,primary,per_backbone,vit_b_official_like,ophagent_combined,0.5,5,0.9666666666666666,0.045643546458763895,0.09602856788636606,0.02380591424457146,1.929745817245817,0.08808828840195576,10.6,11.0,0.4,53,55,2
large_undergrading,primary,per_backbone,vit_b_official_like,confidence_only,0.5,5,0.95,0.07453559924999298,0.09419370550104496,0.02368816528176002,1.8964124839124838,0.14611459806780203,10.4,11.0,0.6,52,55,3
large_undergrading,primary,per_backbone,vit_b_official_like,entropy_only,0.5,5,0.95,0.07453559924999298,0.09419370550104496,0.02368816528176002,1.8964124839124838,0.14611459806780203,10.4,11.0,0.6,52,55,3
large_undergrading,primary,per_backbone,vit_b_official_like,margin_only,0.5,5,0.9346153846153846,0.0693967620652531,0.09240799121533066,0.02189531103690442,1.8657806157806156,0.13708421396725315,10.2,11.0,0.8,51,55,4
large_undergrading,primary,per_backbone,vit_b_official_like,uncertainty_rank_fusion,0.5,5,0.9346153846153846,0.0693967620652531,0.09240799121533066,0.02189531103690442,1.8657806157806156,0.13708421396725315,10.2,11.0,0.8,51,55,4
large_undergrading,primary,per_backbone,vit_b_official_like,top2_more_severe_only,0.5,5,0.9333333333333333,0.06972166887783963,0.09422676608456425,0.027947194068878526,1.8632293007293008,0.13787332659152599,10.4,11.0,0.6,52,55,3
large_undergrading,primary,per_backbone,vit_b_official_like,severe_prob_mass_only,0.5,5,0.9166666666666667,0.0833333333333333,0.09057372188106133,0.02228521490960229,1.8298959673959676,0.16448690026047585,10.0,11.0,1.0,50,55,5
large_undergrading,primary,per_backbone,vit_b_official_like,expected_grade_only,0.5,5,0.9038461538461539,0.1021626759648027,0.08883656264390209,0.02028839206744898,1.8045168795168796,0.20451560815124364,9.8,11.0,1.2,49,55,6
large_undergrading,primary,per_backbone,vit_b_official_like,expected_gap_only,0.5,5,0.8205128205128205,0.10601176543936681,0.08338171663859736,0.026577695476826837,1.6380003630003628,0.21102020845214617,9.2,11.0,1.8,46,55,9
large_undergrading,primary,per_backbone,vit_l_official_like,top2_more_severe_only,0.05,5,0.2624242424242424,0.21529657935018337,0.20606060606060606,0.19243020749523054,4.972626262626262,4.011371487928016,2.4,8.2,5.8,12,41,29
large_undergrading,primary,per_backbone,vit_l_official_like,learned_logistic,0.05,5,0.23272727272727273,0.11214987348654777,0.17424242424242425,0.1195434381671174,4.482979797979798,2.1312214812263433,2.0,8.2,6.2,10,41,31
large_undergrading,primary,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,0.05,5,0.22606060606060607,0.1650277545736302,0.1727272727272727,0.13449903649195238,4.296868686868686,3.1065666090262254,2.0,8.2,6.2,10,41,31
large_undergrading,primary,per_backbone,vit_l_official_like,ophagent_combined,0.05,5,0.21454545454545454,0.1352038219204311,0.17575757575757575,0.12624494825740248,4.137828282828282,2.6687219849500656,2.0,8.2,6.2,10,41,31
large_undergrading,primary,per_backbone,vit_l_official_like,margin_only,0.05,5,0.1896969696969697,0.14607820842003302,0.13939393939393938,0.10130008879058654,3.621111111111111,2.7887083014200575,1.6,8.2,6.6,8,41,33
large_undergrading,primary,per_backbone,vit_l_official_like,confidence_only,0.05,5,0.1492929292929293,0.12972701750800913,0.10454545454545454,0.0731364750675586,2.8428282828282825,2.4215088597064796,1.2,8.2,7.0,6,41,35
large_undergrading,primary,per_backbone,vit_l_official_like,entropy_only,0.05,5,0.11595959595959596,0.08395209521136761,0.08787878787878788,0.0644162171802464,2.228939393939394,1.6399590053506492,1.0,8.2,7.2,5,41,36
large_undergrading,primary,per_backbone,vit_l_official_like,expected_gap_only,0.05,5,0.10444444444444445,0.1058767044406364,0.07272727272727272,0.07606000241218867,2.077171717171717,2.106535275821116,0.8,8.2,7.4,4,41,37
large_undergrading,primary,per_backbone,vit_l_official_like,uncertainty_rank_fusion,0.05,5,0.09777777777777777,0.0991942849807362,0.07121212121212121,0.0756817802651041,1.891060606060606,1.927700268763587,0.8,8.2,7.4,4,41,37
large_undergrading,primary,per_backbone,vit_l_official_like,expected_grade_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,0,41,41
large_undergrading,primary,per_backbone,vit_l_official_like,severe_prob_mass_only,0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,0,41,41
large_undergrading,primary,per_backbone,vit_l_official_like,learned_logistic,0.1,5,0.45838383838383834,0.1680936766635557,0.16877470355731225,0.09407197661306882,4.492235397452789,1.6188313938499006,3.8,8.2,4.4,19,41,22
large_undergrading,primary,per_backbone,vit_l_official_like,top2_more_severe_only,0.1,5,0.4313131313131313,0.1866419590976985,0.15968379446640318,0.07829928789124234,4.214220465524813,1.7633260174043945,3.6,8.2,4.6,18,41,23
large_undergrading,primary,per_backbone,vit_l_official_like,ophagent_combined,0.1,5,0.38727272727272727,0.2741411163959289,0.15019762845849802,0.10870463491449067,3.7703030303030305,2.635044623846747,3.4,8.2,4.8,17,41,24
large_undergrading,primary,per_backbone,vit_l_official_like,gated_severe_prob_mass_only,0.1,5,0.3513131313131313,0.2882669720215155,0.13241106719367587,0.10695698915205382,3.4178568291611766,2.782607235133676,3.0,8.2,5.2,15,41,26
large_undergrading,primary,per_backbone,vit_l_official_like,margin_only,0.1,5,0.29939393939393943,0.18381979037951782,0.11541501976284585,0.0667943259498641,2.9211594202898548,1.7743671281403703,2.6,8.2,5.6,13,41,28
large_undergrading,primary,per_backbone,vit_l_official_like,confidence_only,0.1,5,0.2812121212121212,0.1803399503834796,0.10671936758893281,0.05973154648105697,2.7448748353096177,1.742795362346917,2.4,8.2,5.8,12,41,29
