target,target_role,fold,evaluation_scope,backbone,ranking_method,review_budget,actual_review_budget,n_records,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.05,0.05045871559633028,218,11,207,13,6,0.46153846153846156,0.5454545454545454,9.146853146853145,7,0.033816425120772944,54.54545454545454,1.8333333333333335
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.1,0.10091743119266056,218,22,196,13,7,0.5384615384615384,0.3181818181818182,5.335664335664335,6,0.030612244897959183,31.818181818181817,3.142857142857143
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.15,0.15137614678899083,218,33,185,13,7,0.5384615384615384,0.21212121212121213,3.5571095571095572,6,0.032432432432432434,21.21212121212121,4.714285714285714
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.2,0.2018348623853211,218,44,174,13,11,0.8461538461538461,0.25,4.1923076923076925,2,0.011494252873563218,25.0,4.0
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.25,0.25229357798165136,218,55,163,13,11,0.8461538461538461,0.2,3.353846153846154,2,0.012269938650306749,20.0,5.0
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.3,0.30275229357798167,218,66,152,13,12,0.9230769230769231,0.18181818181818182,3.0489510489510487,1,0.006578947368421052,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.4,0.4036697247706422,218,88,130,13,12,0.9230769230769231,0.13636363636363635,2.286713286713286,1,0.007692307692307693,13.636363636363635,7.333333333333334
large_undergrading,primary,3,per_backbone,convnext_tiny,expected_gap_only,0.5,0.5,218,109,109,13,12,0.9230769230769231,0.11009174311926606,1.8461538461538463,1,0.009174311926605505,11.009174311926607,9.083333333333332
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.05,0.05045871559633028,218,11,207,13,2,0.15384615384615385,0.18181818181818182,3.0489510489510487,11,0.05314009661835749,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.1,0.10091743119266056,218,22,196,13,5,0.38461538461538464,0.22727272727272727,3.811188811188811,8,0.04081632653061224,22.727272727272727,4.4
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.15,0.15137614678899083,218,33,185,13,6,0.46153846153846156,0.18181818181818182,3.0489510489510487,7,0.03783783783783784,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.2,0.2018348623853211,218,44,174,13,9,0.6923076923076923,0.20454545454545456,3.43006993006993,4,0.022988505747126436,20.454545454545457,4.888888888888888
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.25,0.25229357798165136,218,55,163,13,11,0.8461538461538461,0.2,3.353846153846154,2,0.012269938650306749,20.0,5.0
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.3,0.30275229357798167,218,66,152,13,12,0.9230769230769231,0.18181818181818182,3.0489510489510487,1,0.006578947368421052,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.4,0.4036697247706422,218,88,130,13,12,0.9230769230769231,0.13636363636363635,2.286713286713286,1,0.007692307692307693,13.636363636363635,7.333333333333334
large_undergrading,primary,3,per_backbone,convnext_tiny,top2_more_severe_only,0.5,0.5,218,109,109,13,12,0.9230769230769231,0.11009174311926606,1.8461538461538463,1,0.009174311926605505,11.009174311926607,9.083333333333332
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.05,0.05045871559633028,218,11,207,13,3,0.23076923076923078,0.2727272727272727,4.573426573426572,10,0.04830917874396135,27.27272727272727,3.666666666666667
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.1,0.10091743119266056,218,22,196,13,6,0.46153846153846156,0.2727272727272727,4.573426573426572,7,0.03571428571428571,27.27272727272727,3.666666666666667
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.15,0.15137614678899083,218,33,185,13,8,0.6153846153846154,0.24242424242424243,4.065268065268065,5,0.02702702702702703,24.242424242424242,4.125
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.2,0.2018348623853211,218,44,174,13,8,0.6153846153846154,0.18181818181818182,3.0489510489510487,5,0.028735632183908046,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.25,0.25229357798165136,218,55,163,13,9,0.6923076923076923,0.16363636363636364,2.744055944055944,4,0.024539877300613498,16.363636363636363,6.111111111111111
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.3,0.30275229357798167,218,66,152,13,9,0.6923076923076923,0.13636363636363635,2.286713286713286,4,0.02631578947368421,13.636363636363635,7.333333333333334
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.4,0.4036697247706422,218,88,130,13,11,0.8461538461538461,0.125,2.0961538461538463,2,0.015384615384615385,12.5,8.0
large_undergrading,primary,3,per_backbone,convnext_tiny,learned_logistic,0.5,0.5,218,109,109,13,13,1.0,0.11926605504587157,2.0,0,0.0,11.926605504587156,8.384615384615385
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.1,0.10091743119266056,218,22,196,7,1,0.14285714285714285,0.045454545454545456,1.4155844155844155,6,0.030612244897959183,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.15,0.15137614678899083,218,33,185,7,2,0.2857142857142857,0.06060606060606061,1.8874458874458875,5,0.02702702702702703,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.25,0.25229357798165136,218,55,163,7,3,0.42857142857142855,0.05454545454545454,1.6987012987012986,4,0.024539877300613498,5.454545454545454,18.333333333333336
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.3,0.30275229357798167,218,66,152,7,3,0.42857142857142855,0.045454545454545456,1.4155844155844155,4,0.02631578947368421,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.4,0.4036697247706422,218,88,130,7,4,0.5714285714285714,0.045454545454545456,1.4155844155844155,3,0.023076923076923078,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,confidence_only,0.5,0.5,218,109,109,7,6,0.8571428571428571,0.05504587155963303,1.7142857142857142,1,0.009174311926605505,5.5045871559633035,18.166666666666664
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.1,0.10091743119266056,218,22,196,7,0,0.0,0.0,0.0,7,0.03571428571428571,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.15,0.15137614678899083,218,33,185,7,2,0.2857142857142857,0.06060606060606061,1.8874458874458875,5,0.02702702702702703,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.25,0.25229357798165136,218,55,163,7,3,0.42857142857142855,0.05454545454545454,1.6987012987012986,4,0.024539877300613498,5.454545454545454,18.333333333333336
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.3,0.30275229357798167,218,66,152,7,3,0.42857142857142855,0.045454545454545456,1.4155844155844155,4,0.02631578947368421,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.4,0.4036697247706422,218,88,130,7,4,0.5714285714285714,0.045454545454545456,1.4155844155844155,3,0.023076923076923078,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,margin_only,0.5,0.5,218,109,109,7,5,0.7142857142857143,0.045871559633027525,1.4285714285714286,2,0.01834862385321101,4.587155963302752,21.799999999999997
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.1,0.10091743119266056,218,22,196,7,2,0.2857142857142857,0.09090909090909091,2.831168831168831,5,0.025510204081632654,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.15,0.15137614678899083,218,33,185,7,3,0.42857142857142855,0.09090909090909091,2.831168831168831,4,0.021621621621621623,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.25,0.25229357798165136,218,55,163,7,3,0.42857142857142855,0.05454545454545454,1.6987012987012986,4,0.024539877300613498,5.454545454545454,18.333333333333336
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.3,0.30275229357798167,218,66,152,7,4,0.5714285714285714,0.06060606060606061,1.8874458874458875,3,0.019736842105263157,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.4,0.4036697247706422,218,88,130,7,4,0.5714285714285714,0.045454545454545456,1.4155844155844155,3,0.023076923076923078,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,entropy_only,0.5,0.5,218,109,109,7,6,0.8571428571428571,0.05504587155963303,1.7142857142857142,1,0.009174311926605505,5.5045871559633035,18.166666666666664
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.1,0.10091743119266056,218,22,196,7,1,0.14285714285714285,0.045454545454545456,1.4155844155844155,6,0.030612244897959183,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.15,0.15137614678899083,218,33,185,7,2,0.2857142857142857,0.06060606060606061,1.8874458874458875,5,0.02702702702702703,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.2,0.2018348623853211,218,44,174,7,2,0.2857142857142857,0.045454545454545456,1.4155844155844155,5,0.028735632183908046,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.25,0.25229357798165136,218,55,163,7,3,0.42857142857142855,0.05454545454545454,1.6987012987012986,4,0.024539877300613498,5.454545454545454,18.333333333333336
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.3,0.30275229357798167,218,66,152,7,4,0.5714285714285714,0.06060606060606061,1.8874458874458875,3,0.019736842105263157,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.4,0.4036697247706422,218,88,130,7,4,0.5714285714285714,0.045454545454545456,1.4155844155844155,3,0.023076923076923078,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,uncertainty_rank_fusion,0.5,0.5,218,109,109,7,6,0.8571428571428571,0.05504587155963303,1.7142857142857142,1,0.009174311926605505,5.5045871559633035,18.166666666666664
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.05,0.05045871559633028,218,11,207,7,2,0.2857142857142857,0.18181818181818182,5.662337662337662,5,0.024154589371980676,18.181818181818183,5.5
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.1,0.10091743119266056,218,22,196,7,2,0.2857142857142857,0.09090909090909091,2.831168831168831,5,0.025510204081632654,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.15,0.15137614678899083,218,33,185,7,3,0.42857142857142855,0.09090909090909091,2.831168831168831,4,0.021621621621621623,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.25,0.25229357798165136,218,55,163,7,4,0.5714285714285714,0.07272727272727272,2.264935064935065,3,0.018404907975460124,7.2727272727272725,13.75
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.3,0.30275229357798167,218,66,152,7,4,0.5714285714285714,0.06060606060606061,1.8874458874458875,3,0.019736842105263157,6.0606060606060606,16.5
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.4,0.4036697247706422,218,88,130,7,5,0.7142857142857143,0.056818181818181816,1.7694805194805194,2,0.015384615384615385,5.681818181818182,17.6
large_undergrading,primary,3,per_backbone,retfound_official_like,ophagent_combined,0.5,0.5,218,109,109,7,6,0.8571428571428571,0.05504587155963303,1.7142857142857142,1,0.009174311926605505,5.5045871559633035,18.166666666666664
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.1,0.10091743119266056,218,22,196,7,0,0.0,0.0,0.0,7,0.03571428571428571,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.15,0.15137614678899083,218,33,185,7,0,0.0,0.0,0.0,7,0.03783783783783784,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.25,0.25229357798165136,218,55,163,7,3,0.42857142857142855,0.05454545454545454,1.6987012987012986,4,0.024539877300613498,5.454545454545454,18.333333333333336
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.3,0.30275229357798167,218,66,152,7,3,0.42857142857142855,0.045454545454545456,1.4155844155844155,4,0.02631578947368421,4.545454545454546,22.0
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.4,0.4036697247706422,218,88,130,7,5,0.7142857142857143,0.056818181818181816,1.7694805194805194,2,0.015384615384615385,5.681818181818182,17.6
large_undergrading,primary,3,per_backbone,retfound_official_like,severe_prob_mass_only,0.5,0.5,218,109,109,7,5,0.7142857142857143,0.045871559633027525,1.4285714285714286,2,0.01834862385321101,4.587155963302752,21.799999999999997
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.05,0.05045871559633028,218,11,207,7,0,0.0,0.0,0.0,7,0.033816425120772944,0.0,
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.1,0.10091743119266056,218,22,196,7,3,0.42857142857142855,0.13636363636363635,4.246753246753246,4,0.02040816326530612,13.636363636363635,7.333333333333334
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.15,0.15137614678899083,218,33,185,7,3,0.42857142857142855,0.09090909090909091,2.831168831168831,4,0.021621621621621623,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.2,0.2018348623853211,218,44,174,7,3,0.42857142857142855,0.06818181818181818,2.123376623376623,4,0.022988505747126436,6.8181818181818175,14.666666666666668
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.25,0.25229357798165136,218,55,163,7,5,0.7142857142857143,0.09090909090909091,2.831168831168831,2,0.012269938650306749,9.090909090909092,11.0
large_undergrading,primary,3,per_backbone,retfound_official_like,gated_severe_prob_mass_only,0.3,0.30275229357798167,218,66,152,7,5,0.7142857142857143,0.07575757575757576,2.3593073593073592,2,0.013157894736842105,7.575757575757576,13.2
