backbone,ranking_method,clinical_event,review_budget,reviewed_n,auto_released_n,dangerous_error_total,dangerous_error_captured,dangerous_error_recall_at_k,dangerous_error_precision_at_k,dangerous_error_lift_vs_random,residual_dangerous_error_count,residual_dangerous_error_rate,dangerous_errors_per_100_reviewed,number_needed_to_review
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.15,165,935,65,30,0.46153846153846156,0.18181818181818182,3.076923076923077,35,0.0374331550802139,18.181818181818183,5.5
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.2,220,880,65,37,0.5692307692307692,0.16818181818181818,2.8461538461538463,28,0.031818181818181815,16.818181818181817,5.945945945945946
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.25,275,825,65,42,0.6461538461538462,0.15272727272727274,2.5846153846153848,23,0.027878787878787878,15.272727272727273,6.5476190476190474
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.3,330,770,65,48,0.7384615384615385,0.14545454545454545,2.4615384615384617,17,0.02207792207792208,14.545454545454545,6.875
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.4,440,660,65,57,0.8769230769230769,0.12954545454545455,2.1923076923076925,8,0.012121212121212121,12.954545454545455,7.719298245614035
convnext_tiny,entropy_only,vision_threatening_dr_miss,0.5,550,550,65,62,0.9538461538461539,0.11272727272727273,1.9076923076923078,3,0.005454545454545455,11.272727272727273,8.870967741935484
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.05,55,1045,14,0,0.0,0.0,0.0,14,0.013397129186602871,0.0,
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.1,110,990,14,0,0.0,0.0,0.0,14,0.014141414141414142,0.0,
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.15,165,935,14,0,0.0,0.0,0.0,14,0.014973262032085561,0.0,
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.2,220,880,14,0,0.0,0.0,0.0,14,0.015909090909090907,0.0,
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.25,275,825,14,0,0.0,0.0,0.0,14,0.01696969696969697,0.0,
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.3,330,770,14,1,0.07142857142857142,0.0030303030303030303,0.23809523809523808,13,0.016883116883116882,0.30303030303030304,330.0
convnext_tiny,entropy_only,high_confidence_vision_threatening_miss,0.4,440,660,14,6,0.42857142857142855,0.013636363636363636,1.0714285714285714,8,0.012121212121212121,1.3636363636363635,73.33333333333334
