bootstrap_id,target,method,brute_recall,weighted_recall,recall_abs_diff,brute_mean_backbone_recall,weighted_mean_backbone_recall,mean_backbone_recall_abs_diff,brute_captured,weighted_captured,captured_abs_diff,brute_total,weighted_total,total_abs_diff,brute_residual,weighted_residual,residual_abs_diff
24,dangerous_undergrading,learned_logistic,0.6282722513089005,0.6282722513089005,0.0,0.6179797481781951,0.6179797481781951,0.0,240.0,240.0,0.0,382.0,382.0,0.0,142.0,142.0,0.0
24,dangerous_undergrading,ophagent_combined,0.56282722513089,0.56282722513089,0.0,0.5597999594116937,0.5597999594116937,0.0,215.0,215.0,0.0,382.0,382.0,0.0,167.0,167.0,0.0
25,dangerous_undergrading,learned_logistic,0.621380846325167,0.621380846325167,0.0,0.6177970191726644,0.6177970191726644,0.0,279.0,279.0,0.0,449.0,449.0,0.0,170.0,170.0,0.0
25,dangerous_undergrading,ophagent_combined,0.5501113585746102,0.5501113585746102,0.0,0.5435083043833372,0.5435083043833372,0.0,247.0,247.0,0.0,449.0,449.0,0.0,202.0,202.0,0.0
26,dangerous_undergrading,learned_logistic,0.6589595375722543,0.6589595375722543,0.0,0.6584493114098376,0.6584493114098376,0.0,228.0,228.0,0.0,346.0,346.0,0.0,118.0,118.0,0.0
26,dangerous_undergrading,ophagent_combined,0.5809248554913294,0.5809248554913294,0.0,0.5729116035037087,0.5729116035037087,0.0,201.0,201.0,0.0,346.0,346.0,0.0,145.0,145.0,0.0
27,dangerous_undergrading,learned_logistic,0.6205128205128205,0.6205128205128205,0.0,0.6158681204183619,0.6158681204183619,0.0,242.0,242.0,0.0,390.0,390.0,0.0,148.0,148.0,0.0
27,dangerous_undergrading,ophagent_combined,0.617948717948718,0.617948717948718,0.0,0.6176001463437498,0.6176001463437498,0.0,241.0,241.0,0.0,390.0,390.0,0.0,149.0,149.0,0.0
28,dangerous_undergrading,learned_logistic,0.6346153846153846,0.6346153846153846,0.0,0.6287414937357814,0.6287414937357814,0.0,264.0,264.0,0.0,416.0,416.0,0.0,152.0,152.0,0.0
28,dangerous_undergrading,ophagent_combined,0.5408653846153846,0.5408653846153846,0.0,0.534369060595897,0.534369060595897,0.0,225.0,225.0,0.0,416.0,416.0,0.0,191.0,191.0,0.0
29,dangerous_undergrading,learned_logistic,0.700228832951945,0.700228832951945,0.0,0.7000183068753628,0.7000183068753628,0.0,306.0,306.0,0.0,437.0,437.0,0.0,131.0,131.0,0.0
29,dangerous_undergrading,ophagent_combined,0.620137299771167,0.620137299771167,0.0,0.6183857541293621,0.6183857541293621,0.0,271.0,271.0,0.0,437.0,437.0,0.0,166.0,166.0,0.0
30,dangerous_undergrading,learned_logistic,0.5866141732283464,0.5866141732283464,0.0,0.5824374722298696,0.5824374722298696,0.0,298.0,298.0,0.0,508.0,508.0,0.0,210.0,210.0,0.0
30,dangerous_undergrading,ophagent_combined,0.5393700787401575,0.5393700787401575,0.0,0.5373544770896838,0.5373544770896838,0.0,274.0,274.0,0.0,508.0,508.0,0.0,234.0,234.0,0.0
31,dangerous_undergrading,learned_logistic,0.6463700234192038,0.6463700234192038,0.0,0.6381007763423018,0.6381007763423018,0.0,276.0,276.0,0.0,427.0,427.0,0.0,151.0,151.0,0.0
31,dangerous_undergrading,ophagent_combined,0.6276346604215457,0.6276346604215457,0.0,0.6229289360781979,0.6229289360781979,0.0,268.0,268.0,0.0,427.0,427.0,0.0,159.0,159.0,0.0
32,dangerous_undergrading,learned_logistic,0.6514851485148515,0.6514851485148515,0.0,0.6535071429121772,0.6535071429121772,0.0,329.0,329.0,0.0,505.0,505.0,0.0,176.0,176.0,0.0
32,dangerous_undergrading,ophagent_combined,0.5623762376237624,0.5623762376237624,0.0,0.5619935241045081,0.5619935241045081,0.0,284.0,284.0,0.0,505.0,505.0,0.0,221.0,221.0,0.0
33,dangerous_undergrading,learned_logistic,0.6177215189873417,0.6177215189873417,0.0,0.6154470144059516,0.6154470144059516,0.0,244.0,244.0,0.0,395.0,395.0,0.0,151.0,151.0,0.0
33,dangerous_undergrading,ophagent_combined,0.5468354430379747,0.5468354430379747,0.0,0.5424365555779177,0.5424365555779177,0.0,216.0,216.0,0.0,395.0,395.0,0.0,179.0,179.0,0.0
34,dangerous_undergrading,learned_logistic,0.6600985221674877,0.6600985221674877,0.0,0.6586754076954531,0.6586754076954531,0.0,268.0,268.0,0.0,406.0,406.0,0.0,138.0,138.0,0.0
34,dangerous_undergrading,ophagent_combined,0.5886699507389163,0.5886699507389163,0.0,0.5858003669909914,0.5858003669909914,0.0,239.0,239.0,0.0,406.0,406.0,0.0,167.0,167.0,0.0
35,dangerous_undergrading,learned_logistic,0.6290983606557377,0.6290983606557377,0.0,0.6282974801353226,0.6282974801353226,0.0,307.0,307.0,0.0,488.0,488.0,0.0,181.0,181.0,0.0
35,dangerous_undergrading,ophagent_combined,0.6024590163934426,0.6024590163934426,0.0,0.5905774217244439,0.5905774217244439,0.0,294.0,294.0,0.0,488.0,488.0,0.0,194.0,194.0,0.0
36,dangerous_undergrading,learned_logistic,0.6479591836734694,0.6479591836734694,0.0,0.6445024766962114,0.6445024766962114,0.0,254.0,254.0,0.0,392.0,392.0,0.0,138.0,138.0,0.0
36,dangerous_undergrading,ophagent_combined,0.6045918367346939,0.6045918367346939,0.0,0.601162841231835,0.601162841231835,0.0,237.0,237.0,0.0,392.0,392.0,0.0,155.0,155.0,0.0
37,dangerous_undergrading,learned_logistic,0.655860349127182,0.655860349127182,0.0,0.6501477943635897,0.6501477943635897,0.0,263.0,263.0,0.0,401.0,401.0,0.0,138.0,138.0,0.0
37,dangerous_undergrading,ophagent_combined,0.6134663341645885,0.6134663341645885,0.0,0.6097414203643347,0.6097414203643347,0.0,246.0,246.0,0.0,401.0,401.0,0.0,155.0,155.0,0.0
38,dangerous_undergrading,learned_logistic,0.6906077348066298,0.6906077348066298,0.0,0.6921269998608891,0.6921269998608891,0.0,250.0,250.0,0.0,362.0,362.0,0.0,112.0,112.0,0.0
38,dangerous_undergrading,ophagent_combined,0.6408839779005525,0.6408839779005525,0.0,0.6359401809797515,0.6359401809797515,0.0,232.0,232.0,0.0,362.0,362.0,0.0,130.0,130.0,0.0
39,dangerous_undergrading,learned_logistic,0.580110497237569,0.580110497237569,0.0,0.5752359483014245,0.5752359483014245,0.0,210.0,210.0,0.0,362.0,362.0,0.0,152.0,152.0,0.0
39,dangerous_undergrading,ophagent_combined,0.5911602209944752,0.5911602209944752,0.0,0.5810238249226344,0.5810238249226344,0.0,214.0,214.0,0.0,362.0,362.0,0.0,148.0,148.0,0.0
40,dangerous_undergrading,learned_logistic,0.658008658008658,0.658008658008658,0.0,0.657621967459534,0.657621967459534,0.0,304.0,304.0,0.0,462.0,462.0,0.0,158.0,158.0,0.0
40,dangerous_undergrading,ophagent_combined,0.5454545454545454,0.5454545454545454,0.0,0.5423758675156491,0.5423758675156491,0.0,252.0,252.0,0.0,462.0,462.0,0.0,210.0,210.0,0.0
41,dangerous_undergrading,learned_logistic,0.5991902834008097,0.5991902834008097,0.0,0.5961823897350214,0.5961823897350214,0.0,296.0,296.0,0.0,494.0,494.0,0.0,198.0,198.0,0.0
41,dangerous_undergrading,ophagent_combined,0.5708502024291497,0.5708502024291497,0.0,0.5709268898742583,0.5709268898742583,0.0,282.0,282.0,0.0,494.0,494.0,0.0,212.0,212.0,0.0
42,dangerous_undergrading,learned_logistic,0.595108695652174,0.595108695652174,0.0,0.5903050580581767,0.5903050580581767,0.0,219.0,219.0,0.0,368.0,368.0,0.0,149.0,149.0,0.0
42,dangerous_undergrading,ophagent_combined,0.6304347826086957,0.6304347826086957,0.0,0.6243025918259849,0.6243025918259849,0.0,232.0,232.0,0.0,368.0,368.0,0.0,136.0,136.0,0.0
43,dangerous_undergrading,learned_logistic,0.6196911196911197,0.6196911196911197,0.0,0.6165653821916353,0.6165653821916353,0.0,321.0,321.0,0.0,518.0,518.0,0.0,197.0,197.0,0.0
43,dangerous_undergrading,ophagent_combined,0.5637065637065637,0.5637065637065637,0.0,0.5597806100406313,0.5597806100406313,0.0,292.0,292.0,0.0,518.0,518.0,0.0,226.0,226.0,0.0
44,dangerous_undergrading,learned_logistic,0.6239316239316239,0.6239316239316239,0.0,0.6220044465388521,0.6220044465388521,0.0,292.0,292.0,0.0,468.0,468.0,0.0,176.0,176.0,0.0
44,dangerous_undergrading,ophagent_combined,0.5683760683760684,0.5683760683760684,0.0,0.5642908491535221,0.5642908491535221,0.0,266.0,266.0,0.0,468.0,468.0,0.0,202.0,202.0,0.0
45,dangerous_undergrading,learned_logistic,0.6449438202247191,0.6449438202247191,0.0,0.6416862732915387,0.6416862732915387,0.0,287.0,287.0,0.0,445.0,445.0,0.0,158.0,158.0,0.0
45,dangerous_undergrading,ophagent_combined,0.6112359550561798,0.6112359550561798,0.0,0.6085106573238659,0.6085106573238659,0.0,272.0,272.0,0.0,445.0,445.0,0.0,173.0,173.0,0.0
46,dangerous_undergrading,learned_logistic,0.7170263788968825,0.7170263788968825,0.0,0.7178870816153288,0.7178870816153288,0.0,299.0,299.0,0.0,417.0,417.0,0.0,118.0,118.0,0.0
46,dangerous_undergrading,ophagent_combined,0.6378896882494005,0.6378896882494005,0.0,0.6318993047133964,0.6318993047133964,0.0,266.0,266.0,0.0,417.0,417.0,0.0,151.0,151.0,0.0
47,dangerous_undergrading,learned_logistic,0.7417840375586855,0.7417840375586855,0.0,0.744015370678823,0.744015370678823,0.0,316.0,316.0,0.0,426.0,426.0,0.0,110.0,110.0,0.0
47,dangerous_undergrading,ophagent_combined,0.6009389671361502,0.6009389671361502,0.0,0.5977207583177983,0.5977207583177983,0.0,256.0,256.0,0.0,426.0,426.0,0.0,170.0,170.0,0.0
48,dangerous_undergrading,learned_logistic,0.7064777327935222,0.7064777327935222,0.0,0.7107364755114962,0.7107364755114962,0.0,349.0,349.0,0.0,494.0,494.0,0.0,145.0,145.0,0.0
48,dangerous_undergrading,ophagent_combined,0.6093117408906883,0.6093117408906883,0.0,0.609197518325719,0.609197518325719,0.0,301.0,301.0,0.0,494.0,494.0,0.0,193.0,193.0,0.0
49,dangerous_undergrading,learned_logistic,0.6349892008639308,0.6349892008639308,0.0,0.630895984077809,0.630895984077809,0.0,294.0,294.0,0.0,463.0,463.0,0.0,169.0,169.0,0.0
49,dangerous_undergrading,ophagent_combined,0.5853131749460043,0.5853131749460043,0.0,0.5823188239832906,0.5823188239832906,0.0,271.0,271.0,0.0,463.0,463.0,0.0,192.0,192.0,0.0
