seed,target,target_role,fold,feature,standardized_coefficient,abs_standardized_coefficient,sign,train_records,test_records,train_positive_records,test_positive_records,train_unique_images,test_unique_images
46,dangerous_undergrading,secondary,2,top2_confidence,0.13135197956632408,0.13135197956632408,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,severe_prob_mass,-1.0996147397499212,1.0996147397499212,-1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,expected_grade,1.0756839007029833,1.0756839007029833,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,expected_gap,0.9155993336833617,0.9155993336833617,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,top2_more_severe,0.03184193203361045,0.03184193203361045,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,pred_le_2,1.210451492014458,1.210451492014458,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,gated_severe_prob_mass,0.36175846419566826,0.36175846419566826,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,2,top2_more_severe_conf,0.2454744586471943,0.2454744586471943,1,5298,1302,313,117,883,217
46,dangerous_undergrading,secondary,3,confidence,0.11884270413002189,0.11884270413002189,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,margin,0.005554667711139042,0.005554667711139042,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,entropy_norm,-0.1715833758494268,0.1715833758494268,-1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,pred_grade,0.7539378055806691,0.7539378055806691,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,top2_grade,-0.13714874580880576,0.13714874580880576,-1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,top2_confidence,0.18213666231562342,0.18213666231562342,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,severe_prob_mass,-1.092310042918949,1.092310042918949,-1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,expected_grade,1.1212517875308683,1.1212517875308683,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,expected_gap,0.8587947782355883,0.8587947782355883,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,top2_more_severe,-0.006085900372508908,0.006085900372508908,-1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,pred_le_2,1.2523986075561169,1.2523986075561169,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,gated_severe_prob_mass,0.4068076471320628,0.4068076471320628,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,3,top2_more_severe_conf,0.20315189948567913,0.20315189948567913,1,5286,1314,352,78,881,219
46,dangerous_undergrading,secondary,4,confidence,0.21004109784810124,0.21004109784810124,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,margin,0.017317664164520182,0.017317664164520182,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,entropy_norm,-0.026753497302357362,0.026753497302357362,-1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,pred_grade,0.8061469929046358,0.8061469929046358,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,top2_grade,-0.25063080412658206,0.25063080412658206,-1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,top2_confidence,0.30354747186951353,0.30354747186951353,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,severe_prob_mass,-1.0785563622983823,1.0785563622983823,-1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,expected_grade,1.2098215500810439,1.2098215500810439,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,expected_gap,0.9286676038381608,0.9286676038381608,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,top2_more_severe,0.07429771927202776,0.07429771927202776,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,pred_le_2,1.2456477285651584,1.2456477285651584,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,gated_severe_prob_mass,0.392718083037898,0.392718083037898,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,4,top2_more_severe_conf,0.21908156862668424,0.21908156862668424,1,5256,1344,369,61,876,224
46,dangerous_undergrading,secondary,5,confidence,0.20733865690643033,0.20733865690643033,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,margin,0.01736059334828482,0.01736059334828482,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,entropy_norm,0.005035733714865133,0.005035733714865133,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,pred_grade,0.8099670455601737,0.8099670455601737,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,top2_grade,-0.1539089506177471,0.1539089506177471,-1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,top2_confidence,0.2985678486156031,0.2985678486156031,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,severe_prob_mass,-1.1321515822185748,1.1321515822185748,-1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,expected_grade,1.151155566350474,1.151155566350474,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,expected_gap,0.7736865592052299,0.7736865592052299,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,top2_more_severe,0.13791155695727889,0.13791155695727889,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,pred_le_2,1.30012236401744,1.30012236401744,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,gated_severe_prob_mass,0.3318552917088508,0.3318552917088508,1,5292,1308,346,84,882,218
46,dangerous_undergrading,secondary,5,top2_more_severe_conf,0.1620712179865071,0.1620712179865071,1,5292,1308,346,84,882,218
